date,factor,IC,year
2019-04-23,factor_vol_60,-0.38579843020962273,2019
2019-04-24,factor_pe,-0.3170051555507189,2019
2019-04-24,factor_momentum_20,-0.05665392515609483,2019
2019-04-24,factor_vol_60,-0.6445254580822438,2019
2019-04-25,factor_pe,-0.2965434685021696,2019
2019-04-25,factor_momentum_20,0.037517173833199566,2019
2019-04-25,factor_vol_60,-0.5424645980982955,2019
2019-04-26,factor_pe,-0.3117870308652891,2019
2019-04-26,factor_momentum_20,-0.10003672819773372,2019
2019-04-26,factor_vol_60,-0.5837879014596057,2019
2019-04-29,factor_pe,-0.07466162447458272,2019
2019-04-29,factor_momentum_20,-0.11765266007372843,2019
2019-04-29,factor_vol_60,-0.4218274318827962,2019
2019-04-30,factor_pe,0.042169412212805894,2019
2019-04-30,factor_momentum_20,-0.06567545876239575,2019
2019-04-30,factor_vol_60,-0.15740889366506602,2019
2019-05-06,factor_pe,0.3564049895936773,2019
2019-05-06,factor_momentum_20,-0.31616992912818137,2019
2019-05-06,factor_vol_60,0.3821718607593214,2019
2019-05-07,factor_pe,0.28150939289649446,2019
2019-05-07,factor_momentum_20,-0.27470515419041525,2019
2019-05-07,factor_vol_60,0.27622053242283673,2019
2019-05-08,factor_pe,0.3548460816454232,2019
2019-05-08,factor_momentum_20,-0.020875219348958685,2019
2019-05-08,factor_vol_60,0.4000108824289581,2019
2019-05-09,factor_pe,0.34119679512467177,2019
2019-05-09,factor_momentum_20,0.012166555575204383,2019
2019-05-09,factor_vol_60,0.3337722579679784,2019
2019-05-10,factor_pe,-0.03564811665963843,2019
2019-05-10,factor_momentum_20,0.30426183124073286,2019
2019-05-10,factor_vol_60,-0.4046984887026784,2019
2019-05-13,factor_pe,0.008072041679702909,2019
2019-05-13,factor_momentum_20,0.17373797831676027,2019
2019-05-13,factor_vol_60,-0.1659869682913226,2019
2019-05-14,factor_pe,0.07001210670221593,2019
2019-05-14,factor_momentum_20,0.11407234094649923,2019
2019-05-14,factor_vol_60,-0.06901364384530626,2019
2019-05-15,factor_pe,-0.0697672520506577,2019
2019-05-15,factor_momentum_20,0.0025709738413613914,2019
2019-05-15,factor_vol_60,-0.25311441513745864,2019
2019-05-16,factor_pe,-0.14404527090446587,2019
2019-05-16,factor_momentum_20,-0.006001659570416116,2019
2019-05-16,factor_vol_60,-0.22490171806347173,2019
2019-05-17,factor_pe,-0.15245194727463168,2019
2019-05-17,factor_momentum_20,-0.17709792825758708,2019
2019-05-17,factor_vol_60,-0.06883952498197597,2019
2019-05-20,factor_pe,0.054145525281242765,2019
2019-05-20,factor_momentum_20,-0.22469223130602747,2019
2019-05-20,factor_vol_60,0.24692775427475408,2019
2019-05-21,factor_pe,0.035071347924856826,2019
2019-05-21,factor_momentum_20,0.042256471644471036,2019
2019-05-21,factor_vol_60,-0.001618761307523839,2019
2019-05-22,factor_pe,0.09513147334485056,2019
2019-05-22,factor_momentum_20,-0.10317630895215811,2019
2019-05-22,factor_vol_60,0.08377565872702786,2019
2019-05-23,factor_pe,0.04584767320065838,2019
2019-05-23,factor_momentum_20,-0.03005998938963176,2019
2019-05-23,factor_vol_60,-0.019025206426074297,2019
2019-05-24,factor_pe,0.2791234203474215,2019
2019-05-24,factor_momentum_20,-0.006915783602900166,2019
2019-05-24,factor_vol_60,0.05617781888917606,2019
2019-05-27,factor_pe,-0.08983717165671376,2019
2019-05-27,factor_momentum_20,0.11677662454259789,2019
2019-05-27,factor_vol_60,-0.3384897909213336,2019
2019-05-28,factor_pe,-0.18135839919470023,2019
2019-05-28,factor_momentum_20,0.036396283650510786,2019
2019-05-28,factor_vol_60,-0.40998462856909657,2019
2019-05-29,factor_pe,-0.30490661515650286,2019
2019-05-29,factor_momentum_20,0.02552201651408594,2019
2019-05-29,factor_vol_60,-0.5104267272455211,2019
2019-05-30,factor_pe,-0.3601349421190809,2019
2019-05-30,factor_momentum_20,-0.07634023914137635,2019
2019-05-30,factor_vol_60,-0.47067865547590215,2019
2019-05-31,factor_pe,-0.42989403234802,2019
2019-05-31,factor_momentum_20,-0.0742970631044849,2019
2019-05-31,factor_vol_60,-0.468012460381157,2019
2019-06-03,factor_pe,-0.11920340620026389,2019
2019-06-03,factor_momentum_20,-0.11877355025641721,2019
2019-06-03,factor_vol_60,0.06331669228571817,2019
2019-06-04,factor_pe,0.07092623073469997,2019
2019-06-04,factor_momentum_20,-0.09400514194768271,2019
2019-06-04,factor_vol_60,0.0792050385646076,2019
2019-06-05,factor_pe,0.17356385945342998,2019
2019-06-05,factor_momentum_20,-0.16287459360929357,2019
2019-06-05,factor_vol_60,0.18614394732904382,2019
2019-06-06,factor_pe,0.284923754982112,2019
2019-06-06,factor_momentum_20,0.024229728075306406,2019
2019-06-06,factor_vol_60,0.2058139376708881,2019
2019-06-10,factor_pe,0.26922040999551095,2019
2019-06-10,factor_momentum_20,-0.11648279896072801,2019
2019-06-10,factor_vol_60,0.11640662195802101,2019
2019-06-11,factor_pe,-0.14982384068124002,2019
2019-06-11,factor_momentum_20,0.06522111735339327,2019
2019-06-11,factor_vol_60,-0.3864704201977881,2019
2019-06-12,factor_pe,-0.013099723858365185,2019
2019-06-12,factor_momentum_20,-0.1269054452953899,2019
2019-06-12,factor_vol_60,-0.10657706800157793,2019
2019-06-13,factor_pe,0.11877082964917768,2019
2019-06-13,factor_momentum_20,-0.12011208901826886,2019
2019-06-13,factor_vol_60,0.1667922680342252,2019
2019-06-14,factor_pe,0.28872652472417376,2019
2019-06-14,factor_momentum_20,-0.2856410119413351,2019
2019-06-14,factor_vol_60,0.46678599097053386,2019
2019-06-17,factor_pe,0.33612587823578116,2019
2019-06-17,factor_momentum_20,-0.2532257633638767,2019
2019-06-17,factor_vol_60,0.5001789864558008,2019
2019-06-18,factor_pe,0.3956375390698046,2019
2019-06-18,factor_momentum_20,-0.23075361312211143,2019
2019-06-18,factor_vol_60,0.4789597414046428,2019
2019-06-19,factor_pe,0.367696951887372,2019
2019-06-19,factor_momentum_20,-0.17726337723399135,2019
2019-06-19,factor_vol_60,0.3978922341249698,2019
2019-06-20,factor_pe,0.2672428071487724,2019
2019-06-20,factor_momentum_20,-0.16559452889161963,2019
2019-06-20,factor_vol_60,0.28709694654449275,2019
2019-06-21,factor_pe,0.12737424197900243,2019
2019-06-21,factor_momentum_20,0.08566238345844573,2019
2019-06-21,factor_vol_60,0.07994550263136802,2019
2019-06-24,factor_pe,0.1941548900702588,2019
2019-06-24,factor_momentum_20,0.03309913712499665,2019
2019-06-24,factor_vol_60,0.35415008147890886,2019
2019-06-25,factor_pe,0.0073705019635081324,2019
2019-06-25,factor_momentum_20,-0.086421072315871,2019
2019-06-25,factor_vol_60,0.29664200037400146,2019
2019-06-26,factor_pe,-0.025509577111105165,2019
2019-06-26,factor_momentum_20,0.07876472631100898,2019
2019-06-26,factor_vol_60,0.12857906125611088,2019
2019-06-27,factor_pe,-0.30365987230518515,2019
2019-06-27,factor_momentum_20,-0.14302086394357916,2019
2019-06-27,factor_vol_60,-0.18614591403307237,2019
2019-06-28,factor_pe,-0.19276841289771052,2019
2019-06-28,factor_momentum_20,-0.14593273314989444,2019
2019-06-28,factor_vol_60,-0.005000935003873586,2019
2019-07-01,factor_pe,-0.3415756150989767,2019
2019-07-01,factor_momentum_20,-0.14807255630059035,2019
2019-07-01,factor_vol_60,-0.37969973018459635,2019
2019-07-02,factor_pe,-0.3197846819651109,2019
2019-07-02,factor_momentum_20,-0.1717067827852429,2019
2019-07-02,factor_vol_60,-0.36294980364918644,2019
2019-07-03,factor_pe,-0.06815643950524936,2019
2019-07-03,factor_momentum_20,0.08690460289049766,2019
2019-07-03,factor_vol_60,-0.1841503486228728,2019
2019-07-04,factor_pe,-0.028528303902973305,2019
2019-07-04,factor_momentum_20,0.22115245906018746,2019
2019-07-04,factor_vol_60,-0.15350359308631417,2019
2019-07-05,factor_pe,-0.15096305398979507,2019
2019-07-05,factor_momentum_20,0.0933614724975289,2019
2019-07-05,factor_vol_60,-0.21022627093740812,2019
2019-07-08,factor_pe,0.18598295621510427,2019
2019-07-08,factor_momentum_20,0.12601982208212,2019
2019-07-08,factor_vol_60,0.2473485961584697,2019
2019-07-09,factor_pe,0.045895332994950966,2019
2019-07-09,factor_momentum_20,-0.08399807656346002,2019
2019-07-09,factor_vol_60,0.08532043918467659,2019
2019-07-10,factor_pe,-0.018334090241230994,2019
2019-07-10,factor_momentum_20,-0.23977506478241117,2019
2019-07-10,factor_vol_60,0.20984692650869546,2019
2019-07-11,factor_pe,-0.05788208265434241,2019
2019-07-11,factor_momentum_20,-0.3234392113910185,2019
2019-07-11,factor_vol_60,0.10529746480378273,2019
2019-07-12,factor_pe,0.05736916624368871,2019
2019-07-12,factor_momentum_20,-0.2323618197846819,2019
2019-07-12,factor_vol_60,0.12807415916437365,2019
2019-07-15,factor_pe,-0.37152779632944183,2019
2019-07-15,factor_momentum_20,-0.09979429914781072,2019
2019-07-15,factor_vol_60,-0.297157588224294,2019
2019-07-16,factor_pe,-0.33512408837122315,2019
2019-07-16,factor_momentum_20,-0.05303341970988164,2019
2019-07-16,factor_vol_60,-0.20510779258942638,2019
2019-07-17,factor_pe,-0.2665963187561776,2019
2019-07-17,factor_momentum_20,0.171794940293324,2019
2019-07-17,factor_vol_60,-0.14578046109048162,2019
2019-07-18,factor_pe,-0.20212646595250175,2019
2019-07-18,factor_momentum_20,0.20238826703710625,2019
2019-07-18,factor_vol_60,0.04752223973499317,2019
2019-07-19,factor_pe,-0.2171533139208719,2019
2019-07-19,factor_momentum_20,0.18816552240002132,2019
2019-07-19,factor_vol_60,-0.026783853818822954,2019
2019-07-22,factor_pe,-0.06101033847140222,2019
2019-07-22,factor_momentum_20,0.11708919936954021,2019
2019-07-22,factor_vol_60,0.14123367082520766,2019
2019-07-23,factor_pe,-0.14555071728154298,2019
2019-07-23,factor_momentum_20,0.31365372799401586,2019
2019-07-23,factor_vol_60,0.08401677664093177,2019
2019-07-24,factor_pe,-0.12673576790532415,2019
2019-07-24,factor_momentum_20,0.14864691582293693,2019
2019-07-24,factor_vol_60,-0.03333155237357411,2019
2019-07-25,factor_pe,-0.15291587636577347,2019
2019-07-25,factor_momentum_20,0.15306280554590865,2019
2019-07-25,factor_vol_60,-0.1435524804317046,2019
2019-07-26,factor_pe,-0.1364469308917761,2019
2019-07-26,factor_momentum_20,0.10451167763050018,2019
2019-07-26,factor_vol_60,-0.16853696768565818,2019
2019-07-29,factor_pe,-0.09701123492336243,2019
2019-07-29,factor_momentum_20,0.0702992700251195,2019
2019-07-29,factor_vol_60,-0.25240603131087214,2019
2019-07-30,factor_pe,0.022736126870027733,2019
2019-07-30,factor_momentum_20,0.21173469053131405,2019
2019-07-30,factor_vol_60,-0.11512877858740346,2019
2019-07-31,factor_pe,-0.016843858832171356,2019
2019-07-31,factor_momentum_20,0.15700690623134883,2019
2019-07-31,factor_vol_60,-0.20007608004145042,2019
2019-08-01,factor_pe,0.0479658426848384,2019
2019-08-01,factor_momentum_20,0.20337375632087404,2019
2019-08-01,factor_vol_60,-0.05469236772894515,2019
2019-08-02,factor_pe,-0.08093735857966429,2019
2019-08-02,factor_momentum_20,0.1240485075850489,2019
2019-08-02,factor_vol_60,-0.17165362593542371,2019
2019-08-05,factor_pe,-0.04576476838218413,2019
2019-08-05,factor_momentum_20,0.12541007798204243,2019
2019-08-05,factor_vol_60,0.043970328783834285,2019
2019-08-06,factor_pe,-0.023315909254874687,2019
2019-08-06,factor_momentum_20,0.07751900361380193,2019
2019-08-06,factor_vol_60,-0.011421188291543961,2019
2019-08-07,factor_pe,0.10275658977772818,2019
2019-08-07,factor_momentum_20,-0.04292357235146354,2019
2019-08-07,factor_vol_60,0.15886693207232844,2019
2019-08-08,factor_pe,0.1201264502757901,2019
2019-08-08,factor_momentum_20,0.048522014022338654,2019
2019-08-08,factor_vol_60,0.13348767962432195,2019
2019-08-09,factor_pe,0.3123046349797665,2019
2019-08-09,factor_momentum_20,-0.058102852345691944,2019
2019-08-09,factor_vol_60,0.32592558584911213,2019
2019-08-12,factor_pe,0.50388992005037,2019
2019-08-12,factor_momentum_20,-0.23067862085248989,2019
2019-08-12,factor_vol_60,0.4877740685113888,2019
2019-08-13,factor_pe,0.466343107869693,2019
2019-08-13,factor_momentum_20,-0.20070046107128559,2019
2019-08-13,factor_vol_60,0.511988509290291,2019
2019-08-14,factor_pe,0.3949695351902983,2019
2019-08-14,factor_momentum_20,-0.1966446078270621,2019
2019-08-14,factor_vol_60,0.44681414826425986,2019
2019-08-15,factor_pe,0.4090810711545144,2019
2019-08-15,factor_momentum_20,-0.2517606626833954,2019
2019-08-15,factor_vol_60,0.30986220330423475,2019
2019-08-16,factor_pe,0.3062654537584195,2019
2019-08-16,factor_momentum_20,-0.11060857474536136,2019
2019-08-16,factor_vol_60,0.26365538364672614,2019
2019-08-19,factor_pe,0.07991149122370839,2019
2019-08-19,factor_momentum_20,0.17360897021530497,2019
2019-08-19,factor_vol_60,-0.13637312913331007,2019
2019-08-20,factor_pe,0.18273830242156025,2019
2019-08-20,factor_momentum_20,0.15021878573914765,2019
2019-08-20,factor_vol_60,0.04973646263239021,2019
2019-08-21,factor_pe,0.12759683755158863,2019
2019-08-21,factor_momentum_20,0.17852419074138523,2019
2019-08-21,factor_vol_60,0.005889811545920141,2019
2019-08-22,factor_pe,0.1263413057530704,2019
2019-08-22,factor_momentum_20,0.19814280741882542,2019
2019-08-22,factor_vol_60,0.08910795087265672,2019
2019-08-23,factor_pe,0.21561831833325037,2019
2019-08-23,factor_momentum_20,0.1466883794938093,2019
2019-08-23,factor_vol_60,0.1500696136442742,2019
2019-08-26,factor_pe,0.17734573119188496,2019
2019-08-26,factor_momentum_20,-0.032497140868181576,2019
2019-08-26,factor_vol_60,0.21093182835264274,2019
2019-08-27,factor_pe,0.1552980955695887,2019
2019-08-27,factor_momentum_20,-0.026766446223459788,2019
2019-08-27,factor_vol_60,0.19779722539903527,2019
2019-08-28,factor_pe,0.12146089204912729,2019
2019-08-28,factor_momentum_20,-0.13432449903038132,2019
2019-08-28,factor_vol_60,0.20490278951817403,2019
2019-08-29,factor_pe,0.1099050270995972,2019
2019-08-29,factor_momentum_20,-0.17925264780468392,2019
2019-08-29,factor_vol_60,0.2433021729401819,2019
2019-08-30,factor_pe,-0.07674158420764753,2019
2019-08-30,factor_momentum_20,-0.1333573666152851,2019
2019-08-30,factor_vol_60,0.16368405350305795,2019
2019-09-02,factor_pe,-0.02621202327084679,2019
2019-09-02,factor_momentum_20,-0.08545323454825714,2019
2019-09-02,factor_vol_60,0.24285465665556152,2019
2019-09-03,factor_pe,-0.08254686489980605,2019
2019-09-03,factor_momentum_20,-0.1808015513897866,2019
2019-09-03,factor_vol_60,0.038456566058375996,2019
2019-09-04,factor_pe,-0.06831087464571625,2019
2019-09-04,factor_momentum_20,-0.1508378499328725,2019
2019-09-04,factor_vol_60,0.020538511262493155,2019
2019-09-05,factor_pe,-0.17233106260255573,2019
2019-09-05,factor_momentum_20,-0.020928844910745353,2019
2019-09-05,factor_vol_60,-0.05802048630102926,2019
2019-09-06,factor_pe,0.029409278504301115,2019
2019-09-06,factor_momentum_20,-0.09443836706280141,2019
2019-09-06,factor_vol_60,-0.026256774899308825,2019
2019-09-09,factor_pe,-0.19152951121276904,2019
2019-09-09,factor_momentum_20,-0.21396499428173626,2019
2019-09-09,factor_vol_60,-0.1973596539207398,2019
2019-09-10,factor_pe,-0.25861468847894176,2019
2019-09-10,factor_momentum_20,-0.2119238227835512,2019
2019-09-10,factor_vol_60,-0.26116304509969657,2019
2019-09-11,factor_pe,-0.05886579483864549,2019
2019-09-11,factor_momentum_20,-0.01526776391029784,2019
2019-09-11,factor_vol_60,-0.061854209139276986,2019
2019-09-12,factor_pe,0.006643130625031074,2019
2019-09-12,factor_momentum_20,-0.2135274228034408,2019
2019-09-12,factor_vol_60,0.04720053701954152,2019
2019-09-16,factor_pe,-0.06375863955049473,2019
2019-09-16,factor_momentum_20,-0.22535428372532434,2019
2019-09-16,factor_vol_60,-0.05187956839540548,2019
2019-09-17,factor_pe,0.16058127392969015,2019
2019-09-17,factor_momentum_20,-0.07643826761473817,2019
2019-09-17,factor_vol_60,0.0921261995922629,2019
2019-09-18,factor_pe,0.06789070657848935,2019
2019-09-18,factor_momentum_20,-0.020309780717020526,2019
2019-09-18,factor_vol_60,0.0061334593008801125,2019
2019-09-19,factor_pe,-0.28362587638605724,2019
2019-09-19,factor_momentum_20,-0.1476231912883496,2019
2019-09-19,factor_vol_60,-0.39711849236736096,2019
2019-09-20,factor_pe,-0.2169161155586494,2019
2019-09-20,factor_momentum_20,-0.10584754611903928,2019
2019-09-20,factor_vol_60,-0.36032022276366155,2019
2019-09-23,factor_pe,-0.39962209735965376,2019
2019-09-23,factor_momentum_20,-0.21602854159415236,2019
2019-09-23,factor_vol_60,-0.5123464770523591,2019
2019-09-24,factor_pe,-0.5674730247128434,2019
2019-09-24,factor_momentum_20,-0.3295211575754561,2019
2019-09-24,factor_vol_60,-0.56649097508826,2019
2019-09-25,factor_pe,-0.6456392024265325,2019
2019-09-25,factor_momentum_20,-0.19904032618964737,2019
2019-09-25,factor_vol_60,-0.5184600467405895,2019
2019-09-26,factor_pe,-0.150333151011884,2019
2019-09-26,factor_momentum_20,-0.03610213316095667,2019
2019-09-26,factor_vol_60,-0.012823827755954448,2019
2019-09-27,factor_pe,-0.37820595693898845,2019
2019-09-27,factor_momentum_20,0.11254288697727607,2019
2019-09-27,factor_vol_60,-0.242205758042862,2019
2019-09-30,factor_pe,-0.2662746755506935,2019
2019-09-30,factor_momentum_20,0.3870319725523344,2019
2019-09-30,factor_vol_60,0.014342896922082436,2019
2019-10-08,factor_pe,-0.1806896723186315,2019
2019-10-08,factor_momentum_20,0.31664511958629593,2019
2019-10-08,factor_vol_60,-0.08690517627169207,2019
2019-10-09,factor_pe,-0.24621600119337667,2019
2019-10-09,factor_momentum_20,0.3592561284868976,2019
2019-10-09,factor_vol_60,-0.273820297349709,2019
2019-10-10,factor_pe,-0.37611008900601645,2019
2019-10-10,factor_momentum_20,0.32398190045248854,2019
2019-10-10,factor_vol_60,-0.40626522798468484,2019
2019-10-11,factor_pe,-0.35414201183431937,2019
2019-10-11,factor_momentum_20,0.25947242802446413,2019
2019-10-11,factor_vol_60,-0.49336184177813114,2019
2019-10-14,factor_pe,-0.4042538909054744,2019
2019-10-14,factor_momentum_20,0.2578986624235492,2019
2019-10-14,factor_vol_60,-0.5820869176072794,2019
2019-10-15,factor_pe,-0.20365968872756193,2019
2019-10-15,factor_momentum_20,0.10307791755755552,2019
2019-10-15,factor_vol_60,-0.27809656406941463,2019
2019-10-16,factor_pe,-0.17229376957883738,2019
2019-10-16,factor_momentum_20,-0.006058873253443386,2019
2019-10-16,factor_vol_60,-0.19669832430013418,2019
2019-10-17,factor_pe,-0.3006712744269304,2019
2019-10-17,factor_momentum_20,0.011493709909999497,2019
2019-10-17,factor_vol_60,-0.28234796877330803,2019
2019-10-18,factor_pe,-0.18309631544925656,2019
2019-10-18,factor_momentum_20,-0.032231117298990586,2019
2019-10-18,factor_vol_60,-0.06339068171647354,2019
2019-10-21,factor_pe,0.32783302670180486,2019
2019-10-21,factor_momentum_20,-0.5785117597334789,2019
2019-10-21,factor_vol_60,0.35370195415444267,2019
2019-10-22,factor_pe,0.15943264879916458,2019
2019-10-22,factor_momentum_20,-0.18573417532693542,2019
2019-10-22,factor_vol_60,0.15667793744716815,2019
2019-10-23,factor_pe,0.1028193525931082,2019
2019-10-23,factor_momentum_20,-0.09295410471881056,2019
2019-10-23,factor_vol_60,0.022577196559097002,2019
2019-10-24,factor_pe,0.23702202774600956,2019
2019-10-24,factor_momentum_20,-0.1627939933369797,2019
2019-10-24,factor_vol_60,0.08980657351698072,2019
2019-10-25,factor_pe,0.1478096564069414,2019
2019-10-25,factor_momentum_20,0.02377057331808462,2019
2019-10-25,factor_vol_60,0.09016955894783946,2019
2019-10-28,factor_pe,-0.0772114763064989,2019
2019-10-28,factor_momentum_20,0.2653746705782904,2019
2019-10-28,factor_vol_60,0.0006663020237680868,2019
2019-10-29,factor_pe,-0.07754711351996417,2019
2019-10-29,factor_momentum_20,0.2254015215553676,2019
2019-10-29,factor_vol_60,0.001606086221470836,2019
2019-10-30,factor_pe,-0.06834070906469093,2019
2019-10-30,factor_momentum_20,0.12274128586345776,2019
2019-10-30,factor_vol_60,0.00909949778728059,2019
2019-10-31,factor_pe,-0.142693053552782,2019
2019-10-31,factor_momentum_20,0.17271145144448305,2019
2019-10-31,factor_vol_60,0.06272686589428668,2019
2019-11-01,factor_pe,-0.019434637760429606,2019
2019-11-01,factor_momentum_20,0.050213813335985256,2019
2019-11-01,factor_vol_60,0.11542936701307736,2019
2019-11-04,factor_pe,-0.03268299534077099,2019
2019-11-04,factor_momentum_20,0.03390917251360213,2019
2019-11-04,factor_vol_60,-0.025203803103302974,2019
2019-11-05,factor_pe,-0.0924041743760724,2019
2019-11-05,factor_momentum_20,0.06880148509107782,2019
2019-11-05,factor_vol_60,0.01887018276634851,2019
2019-11-06,factor_pe,0.12370833104341077,2019
2019-11-06,factor_momentum_20,0.17889851674086008,2019
2019-11-06,factor_vol_60,0.2830502989112181,2019
2019-11-07,factor_pe,0.17671973180427566,2019
2019-11-07,factor_momentum_20,0.10304162773798398,2019
2019-11-07,factor_vol_60,0.3535579289330181,2019
2019-11-08,factor_pe,0.10820280775031901,2019
2019-11-08,factor_momentum_20,0.2176549972215606,2019
2019-11-08,factor_vol_60,0.24619659137401448,2019
2019-11-11,factor_pe,0.06106337894858969,2019
2019-11-11,factor_momentum_20,0.2249363401542491,2019
2019-11-11,factor_vol_60,0.3315453618382886,2019
2019-11-12,factor_pe,0.243336325498745,2019
2019-11-12,factor_momentum_20,0.22130421773193854,2019
2019-11-12,factor_vol_60,0.40169393201067394,2019
2019-11-13,factor_pe,0.19725942074120204,2019
2019-11-13,factor_momentum_20,0.03620275889863885,2019
2019-11-13,factor_vol_60,0.22255726332887552,2019
2019-11-14,factor_pe,0.07524746429247497,2019
2019-11-14,factor_momentum_20,-0.09412131093483793,2019
2019-11-14,factor_vol_60,-0.003364659473256757,2019
2019-11-15,factor_pe,-0.13908195479998284,2019
2019-11-15,factor_momentum_20,-0.344962475803152,2019
2019-11-15,factor_vol_60,-0.1649391491258602,2019
2019-11-18,factor_pe,-0.3097550698884348,2019
2019-11-18,factor_momentum_20,-0.37748792447530227,2019
2019-11-18,factor_vol_60,-0.33432746502525007,2019
2019-11-19,factor_pe,-0.28915187376725826,2019
2019-11-19,factor_momentum_20,-0.3220437100408521,2019
2019-11-19,factor_vol_60,-0.2903047734198007,2019
2019-11-20,factor_pe,-0.35820616630333213,2019
2019-11-20,factor_momentum_20,-0.23911798291412475,2019
2019-11-20,factor_vol_60,-0.2651192896965699,2019
2019-11-21,factor_pe,-0.38152795842722,2019
2019-11-21,factor_momentum_20,-0.1953884013898302,2019
2019-11-21,factor_vol_60,-0.3137560224961986,2019
2019-11-22,factor_pe,-0.2217438828536708,2019
2019-11-22,factor_momentum_20,-0.08881357588192546,2019
2019-11-22,factor_vol_60,-0.18402061540904113,2019
2019-11-25,factor_pe,0.12619732414921742,2019
2019-11-25,factor_momentum_20,-0.10530346053089559,2019
2019-11-25,factor_vol_60,0.10084574471333219,2019
2019-11-26,factor_pe,-0.02149902800777593,2019
2019-11-26,factor_momentum_20,-6.479948160414713e-05,2019
2019-11-26,factor_vol_60,0.013965488276093785,2019
2019-11-27,factor_pe,0.1649650802793577,2019
2019-11-27,factor_momentum_20,-0.06319149446804423,2019
2019-11-27,factor_vol_60,0.08195454436364506,2019
2019-11-28,factor_pe,0.19650802793577643,2019
2019-11-28,factor_momentum_20,-0.050661194710442295,2019
2019-11-28,factor_vol_60,0.23112775097799207,2019
2019-11-29,factor_pe,0.34700122399020794,2019
2019-11-29,factor_momentum_20,-0.06713706290349675,2019
2019-11-29,factor_vol_60,0.3482156142750856,2019
2019-12-02,factor_pe,0.29797441620467024,2019
2019-12-02,factor_momentum_20,0.03331413348693209,2019
2019-12-02,factor_vol_60,0.3913576691386467,2019
2019-12-03,factor_pe,0.32616219070247426,2019
2019-12-03,factor_momentum_20,0.07880336957304339,2019
2019-12-03,factor_vol_60,0.3758105935152517,2019
2019-12-04,factor_pe,0.017246262029903755,2019
2019-12-04,factor_momentum_20,0.03019895840833272,2019
2019-12-04,factor_vol_60,0.2551299589603282,2019
2019-12-05,factor_pe,-0.049302805577555356,2019
2019-12-05,factor_momentum_20,0.07736818105455154,2019
2019-12-05,factor_vol_60,0.18965848273213806,2019
2019-12-06,factor_pe,-0.07717378260973909,2019
2019-12-06,factor_momentum_20,-0.08394412844697238,2019
2019-12-06,factor_vol_60,0.10356397148822805,2019
2019-12-09,factor_pe,0.15417236662106695,2019
2019-12-09,factor_momentum_20,-0.062065903472772195,2019
2019-12-09,factor_vol_60,0.2728082175342596,2019
2019-12-10,factor_pe,-0.06298029615763072,2019
2019-12-10,factor_momentum_20,-0.2156262749898,2019
2019-12-10,factor_vol_60,0.03162454700362396,2019
2019-12-11,factor_pe,0.07148582811337506,2019
2019-12-11,factor_momentum_20,-0.034730122159022714,2019
2019-12-11,factor_vol_60,0.0746082031343749,2019
2019-12-12,factor_pe,-0.07820097439220483,2019
2019-12-12,factor_momentum_20,-0.19512323901408782,2019
2019-12-12,factor_vol_60,-0.09386324909400721,2019
2019-12-13,factor_pe,-0.12041663666690662,2019
2019-12-13,factor_momentum_20,-0.07940336477308178,2019
2019-12-13,factor_vol_60,-0.22561499508003927,2019
2019-12-16,factor_pe,-0.32443287274511046,2019
2019-12-16,factor_momentum_20,-0.1676843001440959,2019
2019-12-16,factor_vol_60,-0.24451267973671234,2019
2019-12-17,factor_pe,-0.14007023203929972,2019
2019-12-17,factor_momentum_20,0.0235081587555392,2019
2019-12-17,factor_vol_60,-0.18302073236593294,2019
2019-12-18,factor_pe,-0.05938828789947714,2019
2019-12-18,factor_momentum_20,0.10844694745332208,2019
2019-12-18,factor_vol_60,-0.04327595437039971,2019
2019-12-19,factor_pe,0.09804185150333823,2019
2019-12-19,factor_momentum_20,0.29958752237496544,2019
2019-12-19,factor_vol_60,0.17649514295215113,2019
2019-12-20,factor_pe,0.12811333347483506,2019
2019-12-20,factor_momentum_20,0.03291095058522768,2019
2019-12-20,factor_vol_60,0.11463293264752145,2019
2019-12-23,factor_pe,0.2263037618242406,2019
2019-12-23,factor_momentum_20,0.2631932701763819,2019
2019-12-23,factor_vol_60,0.17394575294264694,2019
2019-12-24,factor_pe,0.14157909618923564,2019
2019-12-24,factor_momentum_20,0.14409843740584335,2019
2019-12-24,factor_vol_60,0.08463781283172096,2019
2019-12-25,factor_pe,0.00401657619906272,2019
2019-12-25,factor_momentum_20,0.19166461936393003,2019
2019-12-25,factor_vol_60,0.09668522372769789,2019
2019-12-26,factor_pe,0.06381326744881355,2019
2019-12-26,factor_momentum_20,0.11267967978640063,2019
2019-12-26,factor_vol_60,0.058028285225581844,2019
2019-12-27,factor_pe,0.1654699602746012,2019
2019-12-27,factor_momentum_20,0.10589808604233973,2019
2019-12-27,factor_vol_60,0.13084582188002647,2019
2019-12-30,factor_pe,0.0022157223579365036,2019
2019-12-30,factor_momentum_20,-0.0557569380385758,2019
2019-12-30,factor_vol_60,0.04253445262850493,2019
2019-12-31,factor_pe,0.06725737144870231,2019
2019-12-31,factor_momentum_20,-0.12294014304851872,2019
2019-12-31,factor_vol_60,0.00046817564466859177,2019
2020-01-02,factor_pe,0.24604716058424606,2020
2020-01-02,factor_momentum_20,-0.1299488715112802,2020
2020-01-02,factor_vol_60,0.12481748102961555,2020
2020-01-03,factor_pe,0.2676689951838168,2020
